f1-score,recall,precision,kappa,last_f1-score,last_recall,last_precision,last_kappa,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.835,0.835,0.835,0.6300448430493273,0.755,0.755,0.755,0.1507798960138648,0.8957459073587445,0.8648113048406257,0.8861969433696014,0.8672027265146756,0.8902206384053097,0.8619069835488496,0.7719499623212004,0.7334153621515094
0.8,0.8,0.8,0.5389048991354467,0.755,0.755,0.755,0.1507798960138648,0.8864658378769266,0.8685012234267464,0.883926608692806,0.8682459670538288,0.8830509874460369,0.8648630050628966,0.7672785911827161,0.7062257624742707
0.755,0.755,0.755,0.4076402321083172,0.755,0.755,0.755,0.1507798960138648,0.8795507950884625,0.8836774915340425,0.8759662826629202,0.8964875337510156,0.8729247538203528,0.8875374054933137,0.705207227485073,0.7513381298812706
0.685,0.685,0.685,0.2657342657342658,0.755,0.755,0.755,0.1507798960138648,0.877435913253133,0.893069475396887,0.8800385130899222,0.889409490704877,0.8781223266234272,0.8862221318755991,0.6952436206172643,0.7275603682285939
0.615,0.615,0.615,0.0751861638241652,0.755,0.755,0.755,0.1507798960138648,0.6822833602604578,0.7614261285167884,0.6957194043487099,0.7673356527362553,0.6878425581384064,0.7654027421418942,0.16567753444956368,0.417920959005147
0.505,0.505,0.505,0.0544412607449855,0.755,0.755,0.755,0.1507798960138648,0.6746751617714911,0.735520632372243,0.6900880139551788,0.7436693985717182,0.6818083164283425,0.7376613410739571,0.16744792192872318,0.35757545515701766
0.535,0.535,0.535,0.0611750454270139,0.755,0.755,0.755,0.1507798960138648,0.7680439762476716,0.7594436367854667,0.7719296158492716,0.7590660623602217,0.7752032353284283,0.7579509262848805,0.23322717038912358,0.4138498427286651
0.585,0.585,0.585,0.0742806156591567,0.755,0.755,0.755,0.1507798960138648,0.7932569128482574,0.7510198737184733,0.7949367783447153,0.7497822320290968,0.7909928463917677,0.7479005536064218,0.17808091892458572,0.3765343616706998
0.605,0.605,0.605,0.080325960419092,0.755,0.755,0.755,0.1507798960138648,0.7819305301315006,0.7941158691753587,0.7838052392200818,0.7988768366341384,0.7859389251607242,0.7991211600374518,0.23728350428436193,0.40007868218611836
0.65,0.65,0.65,0.0960743801652892,0.79,0.79,0.79,0.4838392527958707,0.7749324885823116,0.7754332047341445,0.7768306492887156,0.7810345631318819,0.7780802321098188,0.7799657313299788,0.18036503831656078,0.35678325958157997
0.715,0.715,0.715,0.2731446059678653,0.78,0.78,0.78,0.4850187265917602,0.8460328232909792,0.8358062291806775,0.8455078280276764,0.8322620099935831,0.8463729844917833,0.8367843537113044,0.5137352131851594,0.6525140577611535
0.8,0.8,0.8,0.5171414775470787,0.74,0.74,0.74,0.4540109197816043,0.8051237292959221,0.8130983354368677,0.8081625007619218,0.8110073099407289,0.8088302113561295,0.811686978201996,0.5614559245625893,0.5624325277056238
0.885,0.885,0.885,0.7139303482587065,0.83,0.83,0.83,0.633304572907679,0.8595936458256391,0.8690033251760768,0.8604810117193115,0.8629652054064901,0.8579891312981119,0.871808507565197,0.6768213440084483,0.6269873139466813
0.87,0.87,0.87,0.721030042918455,0.805,0.805,0.805,0.5995893223819302,0.8055949510438147,0.7915938054916956,0.8063447560218208,0.796568120143791,0.8032413054278669,0.7997818025115486,0.6347376716369547,0.5990509754774848
0.875,0.875,0.875,0.7464503042596349,0.86,0.86,0.86,0.7206982543640899,0.848961953421454,0.8116290526221273,0.8398824183981815,0.8051469924444311,0.8419440964554931,0.8084489380883356,0.7527535311548533,0.6917027246027502
0.87,0.87,0.87,0.7406225059856344,0.855,0.855,0.855,0.7104054323946475,0.8592976103850858,0.8800366376382649,0.8568479396793766,0.872878248907558,0.8544108889732123,0.8788286241381393,0.7614551751243013,0.8214912587827453
0.92,0.92,0.92,0.8398718975180144,0.835,0.835,0.835,0.6387915936952715,0.88190812113809,0.8636247608807803,0.8782699020982975,0.8551529477463672,0.8764647747320427,0.8625139049514639,0.7363416398589508,0.7556301573496664
0.95,0.95,0.95,0.9,0.835,0.835,0.835,0.6300448430493273,0.8428474805769094,0.842248110100101,0.8418833673215336,0.8326513914565029,0.8404931648289609,0.8427611363211969,0.6474902579079377,0.7015179277924084
0.93,0.93,0.93,0.8558335907733499,0.8,0.8,0.8,0.5389048991354467,0.8505295360030078,0.8638760095569283,0.850536743856427,0.8591261894601024,0.8457153526013195,0.8664585808805277,0.6803182857072164,0.7298487507205004
0.905,0.905,0.905,0.8012136430215526,0.755,0.755,0.755,0.4076402321083172,0.860320535041363,0.8542669307057619,0.8580946635355303,0.8570989799151261,0.8585875189599359,0.8612331588198889,0.6841606372961957,0.7196292058281356
0.87,0.87,0.87,0.7282608695652174,0.685,0.685,0.685,0.2657342657342658,0.7958896089803122,0.8466386745557913,0.797883195852497,0.8484875880830693,0.7941592428916275,0.8522696684612872,0.6004199231875463,0.6585704919461809
0.86,0.86,0.86,0.6762257169287696,0.615,0.615,0.615,0.0751861638241652,0.7779327827650305,0.8360208759164827,0.77811899198343,0.8417460344926747,0.7759329475742993,0.8463251277381593,0.49149433690870775,0.6294598940689713
0.815,0.815,0.815,0.5730440803138703,0.505,0.505,0.505,0.0544412607449855,0.7570904282209651,0.8453674142884996,0.7527143718567498,0.8395769599496024,0.7527015649763951,0.8452439805435831,0.3628383834089398,0.5915945983081559
0.8,0.8,0.8,0.4655264564404062,0.535,0.535,0.535,0.0611750454270139,0.7419033527281982,0.826622585442332,0.7422469712567579,0.8151926684915024,0.7436830906023063,0.8184602747479369,0.27962218340004263,0.46360273176081346
0.745,0.745,0.745,0.345146379044684,0.585,0.585,0.585,0.0742806156591567,0.6992019437400101,0.7374673040187562,0.7066957956358407,0.7445546540510398,0.7073250998735836,0.7454308172889397,0.21720900312325703,0.25207662208604403
0.72,0.72,0.72,0.3319813909101754,0.605,0.605,0.605,0.080325960419092,0.7133149396477988,0.7296493563938736,0.7165190477930846,0.7334541750568455,0.7176061791607318,0.736511723536611,0.27027065164860065,0.2993994222127929
0.77,0.77,0.77,0.4978165938864628,0.65,0.65,0.65,0.0960743801652892,0.792166979084615,0.8016085702432466,0.7877897854978863,0.8025218603358076,0.7885127449018118,0.8035914645867581,0.520327856496111,0.3920203906201107
0.78,0.78,0.78,0.5090929376324891,0.715,0.715,0.715,0.2731446059678653,0.7864517308992865,0.7286651195540118,0.7877772290024307,0.7329667207671672,0.7884366357364282,0.7314163419608287,0.49884616234925194,0.36010837892878383
0.77,0.77,0.77,0.5251857968620974,0.8,0.8,0.8,0.5171414775470787,0.7873618860821864,0.7189377473985208,0.7929771421846301,0.7276014056743353,0.7874533536917631,0.7204756806037041,0.523346848047424,0.3190326994068428
0.77,0.77,0.77,0.5476003147128246,0.885,0.885,0.885,0.7139303482587065,0.7848384257576501,0.7307640082904969,0.7812929370940764,0.7277336688442646,0.7762948968506564,0.7266186272917986,0.5569400460304242,0.35909542621836404
0.78,0.78,0.78,0.5698083691826359,0.87,0.87,0.87,0.721030042918455,0.8218972352684024,0.7721356418004269,0.8196541319509446,0.759174973071043,0.8154180718814087,0.7661675291642546,0.5430437867256283,0.4486447795609408
