f1-score,recall,precision,kappa,last_f1-score,last_recall,last_precision,last_kappa,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,precision_pred_0_with_drift,precision_pred_0_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift
0.73,0.73,0.73,0.3181818181818181,0.765,0.765,0.765,0.434416365824308,0.810575411660173,0.8230001246059429,0.8093241262718108,0.8315023099861785,0.8147267286058761,0.8335444698723132,0.5363096703584066,0.6657776344717347
0.81,0.81,0.81,0.5441458733205374,0.7,0.7,0.7,0.3606138107416879,0.8169291336805637,0.7878670717512486,0.8178364636762527,0.7946622973929337,0.8105954235735848,0.7911836006811862,0.5346764169358713,0.5460005218760204
0.87,0.87,0.87,0.6780185758513932,0.79,0.79,0.79,0.5339547270306259,0.8948040487390734,0.842561212865574,0.9006279583792564,0.8477026926441472,0.8939064599333428,0.8428042184364193,0.7084512601139095,0.5955355930028118
0.835,0.835,0.835,0.6436285097192225,0.76,0.76,0.76,0.4998437011566115,0.8066824310358903,0.7798427194210017,0.8050793957307522,0.7770101518984341,0.8084109348070329,0.780814238892091,0.6041067441041008,0.5191157811301147
0.825,0.825,0.825,0.6440195280716029,0.815,0.815,0.815,0.6285140562248996,0.875683161215699,0.7793333238563436,0.8755314700945365,0.7716702065519444,0.8754892671646575,0.7808319927433003,0.7416878909394726,0.5258454042194378
0.785,0.785,0.785,0.5745943806885635,0.82,0.82,0.82,0.6338486574450772,0.8055572529378386,0.816862621688114,0.8098657971623988,0.8108683936586897,0.8081328696307021,0.8139616674046568,0.6017218730904997,0.565971225235482
0.83,0.83,0.83,0.6605431309904153,0.815,0.815,0.815,0.5892539964476021,0.8075580497636523,0.8168474970578231,0.8038500294717387,0.8150346506489431,0.8055832383401098,0.8137390722236851,0.5866091317924618,0.5469691240441484
0.825,0.825,0.825,0.65,0.82,0.82,0.82,0.5927141079307614,0.8278571926367542,0.8397465742531819,0.824556817615077,0.8506498963769169,0.8225537208713005,0.8401421558427241,0.6214050671910999,0.6749754927359929
0.795,0.795,0.795,0.577057974004539,0.825,0.825,0.825,0.5977011494252873,0.8194989069798189,0.8658895256573312,0.8181385231766033,0.8775090790878041,0.8177717863367535,0.8688109958993909,0.643290637699703,0.7498387396811543
0.795,0.795,0.795,0.5710399665201925,0.78,0.78,0.78,0.469815640438607,0.8135512027178015,0.8550787102227487,0.811802452648296,0.8584900764671598,0.8147233440933888,0.8573173509708721,0.6415838594922593,0.7591822350900544
0.82,0.82,0.82,0.6284062758051197,0.705,0.705,0.705,0.3123543123543124,0.7802448161099156,0.8325308062361787,0.7783016119597812,0.8377447841619191,0.7840795080910204,0.8282943711919613,0.5966508057271295,0.5329668109778142
0.81,0.81,0.81,0.5734171531207903,0.64,0.64,0.64,0.1444866920152091,0.7718176891496783,0.8366976025739213,0.7682576629201084,0.8451131846314089,0.7752770091638055,0.8321416484340701,0.5900804592774382,0.5773351554862474
0.825,0.825,0.825,0.6125747177330086,0.535,0.535,0.535,0.1091954022988506,0.7780119928731678,0.8364956908648262,0.7731874974784616,0.848453654893032,0.7821748723017946,0.8344308870140974,0.5883972388485538,0.6083611923673994
0.84,0.84,0.84,0.6047430830039525,0.545,0.545,0.545,0.0815502624142108,0.735531131999934,0.8219644602267969,0.7334789639922136,0.8382491173047868,0.7449446781292628,0.8238936668370166,0.5625727042771557,0.5721645738990836
0.775,0.775,0.775,0.4536182612918893,0.575,0.575,0.575,0.0496422182468694,0.7467137136875208,0.7837888442352325,0.7482526865042625,0.7848023181449493,0.7510320012968754,0.7828315626859421,0.39563250843567355,0.2951330543646533
0.78,0.78,0.78,0.4904458598726114,0.595,0.595,0.595,0.0537383177570093,0.8024518719429394,0.747978173685745,0.8052824607575528,0.7465708095280996,0.8041311429106924,0.7440945696064526,0.44150162327687437,0.3341265398137834
